index,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI_14,MACD,ATR_14,signal,pos,ret,equity
241.0,71.4,71.4,69.9,70.1,16775306.0,70.65,71.08059227918604,43.97687832526759,-0.5393322992259897,1.4118329257434645,0,0.0,0.0,1.0
242.0,69.0,69.4,68.5,68.9,36659461.0,70.51500000000001,70.87291682402547,39.576061923770276,-0.6518595426278893,1.4252734310475024,0,0.0,-0.017118402282453427,1.0
243.0,68.2,68.2,67.0,67.6,37313571.0,70.44500000000001,70.56121045983257,35.43861545032167,-0.8362970177418845,1.4591824716869668,0,0.0,-0.018867924528302105,1.0
244.0,68.7,69.4,68.3,69.3,24084557.0,70.45500000000001,70.44109517794375,43.72401022199069,-0.8356563271019439,1.4835265808521843,0,0.0,0.025147928994082802,1.0
245.0,69.6,69.6,68.2,68.6,18303188.0,70.5,70.26575278004435,41.36973664323603,-0.8814716683145036,1.477560396505599,0,0.0,-0.010101010101010166,1.0
246.0,68.9,70.2,68.8,69.9,31946504.0,70.575,70.23091918194488,47.0696908643064,-0.8036179137851462,1.4863060824694856,0,0.0,0.018950437317784452,1.0
247.0,69.8,69.8,68.9,69.3,19041006.0,70.47999999999999,70.14226021223585,44.900044868700604,-0.7813265914184484,1.4515699337216652,0,0.0,-0.008583690987124637,1.0
248.0,69.8,70.2,69.4,69.4,23895923.0,70.3,70.07156876345148,45.352165084767215,-0.7469806654454629,1.4121720813129752,0,0.0,0.0014430014430015792,1.0
249.0,69.3,69.7,68.6,68.7,14186528.0,70.16,69.94094316693229,42.71025765611828,-0.7673993198490194,1.3898740755049062,0,0.0,-0.01008645533141217,1.0
250.0,69.5,70.6,69.5,70.3,34095247.0,70.12,69.97513905579588,49.894943071598405,-0.6470162220757345,1.4263116415402695,1,0.0,0.02328966521106257,1.0
251.0,69.8,70.5,69.8,70.2,16978789.0,70.09,69.99655438381532,49.47730352875463,-0.5533027839676095,1.3744322385731074,1,1.0,-0.0014224751066855834,0.9985775248933144
252.0,70.7,70.9,70.0,70.4,14229333.0,70.02000000000001,70.03497777583291,50.37202187247926,-0.45762071383768443,1.3405442215321715,1,1.0,0.002849002849002913,1.0014224751066858
253.0,70.5,70.8,70.3,70.8,13989609.0,69.98500000000001,70.1078370352774,52.195430116728694,-0.34553224619926937,1.280505348565588,1,1.0,0.005681818181818121,1.0071123755334284
254.0,71.3,71.4,70.9,71.2,13812012.0,69.97500000000001,70.21185255572718,54.0149575464609,-0.22186712487345517,1.2318978236680465,1,1.0,0.005649717514124353,1.012802275960171
255.0,71.2,71.2,70.3,70.7,9804658.0,69.965,70.25834278851507,51.38228236209703,-0.1623361366566769,1.2081908362631864,1,1.0,-0.0070224719101124045,1.0056899004267428
256.0,70.5,70.5,69.6,69.7,14218510.0,69.88000000000001,70.20516728484697,46.500732661227055,-0.19361714433119914,1.2004629193872451,0,1.0,-0.014144271570014189,0.9914651493598864
257.0,69.5,70.1,69.5,70.0,21008129.0,69.845,70.18562754343297,48.09392586369903,-0.1919869692120244,1.1575727108595844,1,0.0,0.00430416068866557,0.9914651493598864
258.0,70.2,70.9,70.2,70.7,37127222.0,69.87,70.23461539643935,51.70769197576423,-0.13268142495384438,1.1391746600839001,1,1.0,0.010000000000000009,1.0013798008534853
259.0,70.8,71.0,70.6,70.8,25776596.0,69.87,70.28846154915941,52.2194674712645,-0.07672772019367358,1.0863764700779075,1,1.0,0.0014144271570013522,1.0027961796382852
260.0,69.9,70.6,69.8,69.9,25436535.0,69.82500000000002,70.25146521114422,47.355413843597596,-0.10380982933949667,1.0802067222151999,1,1.0,-0.012711864406779516,0.9900487705750868
261.0,69.9,70.5,69.8,70.0,32866799.0,69.82000000000002,70.2275161434162,47.93570781446921,-0.11586778004530629,1.0530490991998287,1,1.0,0.0014306151645206988,0.9914651493598866
262.0,71.3,71.3,69.9,69.9,40173372.0,69.87000000000002,70.19632412975751,47.37334950325076,-0.13197166985703745,1.0778313063998404,1,1.0,-0.0014285714285713347,0.9900487705750869
263.0,70.5,72.0,70.2,72.0,39354433.0,70.09000000000002,70.36810278406632,58.4081842189225,0.024436640630725037,1.1508433559427085,1,1.0,0.030042918454935563,1.0197927250558834
264.0,72.2,72.8,71.6,72.0,31353987.0,70.22500000000002,70.5235215665362,58.4081842189225,0.1467002839971201,1.1543545448039438,1,1.0,0.0,1.0197927250558834
265.0,72.0,72.2,71.4,71.4,15001817.0,70.36500000000004,70.60699570305657,54.613616059499414,0.19295584180275682,1.1290435058893762,1,1.0,-0.008333333333333304,1.0112944523470844
266.0,71.5,71.5,70.3,70.3,24217212.0,70.38500000000002,70.57775801705118,48.40487086347035,0.13924773647323718,1.134111826897278,0,1.0,-0.015406162464986162,0.995714285714286
267.0,70.8,71.7,70.8,71.0,24104159.0,70.47000000000003,70.61797153923678,52.13410081885357,0.15142232361991148,1.1531038392617587,1,0.0,0.009957325746799528,0.995714285714286
268.0,71.4,72.3,71.4,72.0,57110672.0,70.60000000000002,70.7495932974047,56.9240605413187,0.23900728706965424,1.1635964221716328,1,1.0,0.014084507042253502,1.0097384305835013
269.0,72.6,73.8,72.4,73.2,47550905.0,70.82500000000002,70.98296536431855,61.85680520160615,0.40063075088845324,1.2090538205879446,1,1.0,0.016666666666666607,1.0265674044265596
270.0,73.6,73.8,73.0,73.8,29935136.0,71.00000000000003,71.25125437724058,64.07214261971174,0.5705564760924915,1.1798356905459484,1,1.0,0.008196721311475308,1.0349818913480886
271.0,73.5,73.5,73.0,73.5,24033042.0,71.16500000000002,71.4654206270272,62.129142339309,0.6732554747441668,1.1527045697926661,1,1.0,-0.004065040650406471,1.030774647887324
272.0,73.5,73.5,72.7,73.4,23324206.0,71.31500000000003,71.64966628159604,61.46008978219298,0.7380680181351522,1.1275113862360469,1,1.0,-0.0013605442176869431,1.0293722334004027
273.0,73.6,73.8,72.8,72.8,21006421.0,71.41500000000002,71.75922187382498,57.461750340128134,0.7325727969385127,1.1184034300763293,1,1.0,-0.008174386920981047,1.0209577464788735
274.0,72.9,73.0,72.3,72.7,24412855.0,71.49000000000002,71.84881979060356,56.79853126398784,0.711941808286582,1.088517470785163,1,1.0,-0.0013736263736262577,1.0195553319919521
275.0,72.3,72.4,71.5,72.2,35967079.0,71.56500000000003,71.8822655248318,53.47511620693082,0.6477785914420622,1.096480508586223,1,1.0,-0.00687757909215958,1.0125432595573445
276.0,71.6,72.0,71.3,71.9,15266318.0,71.67500000000003,71.88395452246687,51.526985262240466,0.5661945487126872,1.0824461865443504,1,1.0,-0.0041551246537395725,1.00833601609658
277.0,72.3,72.5,72.0,72.5,12965399.0,71.80000000000003,71.94262552032717,55.05373539305146,0.5436863152499285,1.047985744648325,1,1.0,0.008344923504867818,1.016750503018109
278.0,72.4,72.5,71.5,71.6,18711684.0,71.84500000000001,71.90999451839124,49.26374281871817,0.44806093216371323,1.0445581914591588,0,1.0,-0.012413793103448367,1.0041287726358152
279.0,71.5,71.5,70.6,70.7,26489333.0,71.84000000000002,71.79475694521112,44.25179240810858,0.2962397809461521,1.0413754634977903,0,0.0,-0.012569832402234526,1.0041287726358152
280.0,70.7,70.8,70.3,70.4,16883254.0,71.86500000000002,71.66192295042912,42.69261495426525,0.14998400969653858,1.0027057875336625,0,0.0,-0.004243281471004168,1.0041287726358152
281.0,71.0,71.4,70.8,71.2,17317165.0,71.92500000000003,71.61793028848349,47.95846175865728,0.09750459906284448,1.0025125169955438,0,0.0,0.011363636363636243,1.0041287726358152
282.0,70.8,71.1,70.6,70.7,15570731.0,71.96500000000002,71.53050835624697,45.16511137596731,0.01539104829214466,0.9737616229244341,0,0.0,-0.0070224719101124045,1.0041287726358152
283.0,71.0,71.3,70.7,71.1,15826574.0,71.92000000000002,71.48950756041393,47.785271680452595,-0.01720949488482404,0.947064364144117,0,0.0,0.005657708628005631,1.0041287726358152
284.0,71.0,71.1,70.6,70.6,39456305.0,71.85000000000001,71.40479255466022,44.89734443634275,-0.08244115127834561,0.9151311952766801,0,0.0,-0.007032348804500654,1.0041287726358152
285.0,71.1,72.0,71.0,72.0,19365627.0,71.88000000000001,71.46147897802591,53.391166136777514,-0.02092816239830597,0.9497646813283461,1,0.0,0.019830028328611915,1.0041287726358152
286.0,72.0,72.6,71.7,72.3,15694654.0,71.98,71.54133812297582,54.99218497921934,0.0514358962672361,0.9462100612334636,1,1.0,0.004166666666666652,1.0083126425217979
287.0,72.2,72.5,72.0,72.4,13949626.0,72.05000000000001,71.62311544459716,55.540407799551616,0.11552242774288857,0.914337914002502,1,1.0,0.0013831258644538824,1.0097072658171256
288.0,72.6,73.1,72.5,73.0,18642534.0,72.10000000000001,71.75424730701648,58.784309556321546,0.2122794261612171,0.8990280630023225,1,1.0,0.00828729281767937,1.0180750055890906
289.0,73.4,73.5,72.4,73.0,15792364.0,72.09,71.87289042063396,58.78430955632153,0.2856670525441132,0.9133832013592992,1,1.0,0.0,1.0180750055890906
290.0,72.0,72.0,71.1,71.2,20943727.0,71.96000000000001,71.80880561866883,46.88270533808387,0.1963192720458835,0.9838558298336354,0,1.0,-0.024657534246575352,0.9929717862731952
291.0,71.8,71.9,71.5,71.8,6931426.0,71.87500000000001,71.80796698831942,50.481638467501625,0.17194344091996072,0.9635804134169473,0,0.0,0.008426966292134797,0.9929717862731952
292.0,72.0,72.0,71.8,71.9,9927799.0,71.80000000000001,71.81673203705091,51.076598655602545,0.15886330609572497,0.9090389553157371,1,0.0,0.001392757660167332,0.9929717862731952
293.0,72.0,72.0,71.5,71.8,7847350.0,71.75000000000001,71.81513850971272,50.424152123336576,0.138827721192456,0.8798218870788987,1,1.0,-0.0013908205841447474,0.9915907406733714
294.0,71.9,73.5,71.6,73.5,37626532.0,71.79,71.9756015087877,59.820535145887646,0.2571607789327146,0.9526917522875492,1,1.0,0.023676880222841312,1.0150685158703734
295.0,77.0,80.8,76.7,80.8,171442589.0,72.22,72.81602041271269,78.58801857489091,0.9292774392257144,1.4060709128384385,1,1.0,0.0993197278911564,1.115884844657499
296.0,81.8,83.6,81.3,82.0,102552317.0,72.725,73.69068513531148,80.22332185521361,1.5410010056749144,1.5056372762071213,1,1.0,0.014851485148514865,1.1324573918553826
297.0,82.3,82.7,80.7,81.9,42366852.0,73.19500000000001,74.4725246462342,79.67721324577148,1.9947331331701577,1.540948899335184,1,1.0,-0.0012195121951218413,1.131076346255559
298.0,82.5,83.1,82.0,82.4,50206746.0,73.73500000000001,75.22752229897381,80.39580476726414,2.367375305616065,1.5165954065255272,1,1.0,0.006105006105006083,1.1379815742546773
299.0,82.8,82.9,82.0,82.5,28246484.0,74.32500000000002,75.92013922288106,80.54397725514266,2.640329995645004,1.47255287748799,1,1.0,0.0012135922330096527,1.1393626198545008
300.0,82.9,83.4,82.4,83.0,34543224.0,74.95500000000001,76.59441167784477,81.3048334488196,2.863980194435257,1.4387991005245622,1,1.0,0.0060606060606061,1.146267847853619
301.0,83.6,84.7,83.3,83.8,46823031.0,75.58500000000001,77.2806581847167,82.48505097275607,3.0703844220408882,1.4574563076299507,1,1.0,0.009638554216867545,1.1573162126522083
302.0,85.6,86.7,85.6,86.5,60490750.0,76.375,78.1586907385532,85.75385289886705,3.412491615497828,1.5604951427992404,1,1.0,0.03221957040572798,1.1946044438474466
303.0,87.8,89.8,87.2,89.3,73767290.0,77.285,79.21976781107195,88.21102101584896,3.864997346947021,1.6847454897421517,1,1.0,0.032369942196531776,1.2332737206425084
304.0,91.4,91.4,89.5,89.9,82925870.0,78.25000000000001,80.23693278144604,88.66229520482037,4.2233423234733465,1.7144065261891412,1,1.0,0.006718924972004547,1.2415599942414504
305.0,91.0,92.7,90.1,91.8,91422037.0,79.24000000000001,81.33817727845118,89.97144594218749,4.607534629031306,1.7919489171756309,1,1.0,0.021134593993325845,1.2677998606380994
306.0,94.0,97.2,90.5,91.6,161976542.0,80.20500000000001,82.3154937281225,88.80897410251666,4.840078063539323,2.142523994520229,1,1.0,-0.002178649237472796,1.265037769438452
307.0,92.6,92.9,88.6,88.9,85815908.0,81.03,82.94258956353941,74.76487720575653,4.7517280129283535,2.2966294234830706,1,1.0,-0.029475982532750966,1.227749538243214
308.0,88.8,89.7,87.7,87.8,42019217.0,81.77000000000001,83.40520008129756,69.91405810003315,4.5406078534704335,2.275441607519994,1,1.0,-0.012373453318335281,1.2125580366451538
309.0,88.2,88.5,86.8,88.3,66167792.0,82.535,83.87137150212637,70.84017202695806,4.36334154217468,2.2343386355542805,1,1.0,0.005694760820045497,1.219463264644272
310.0,89.0,89.1,86.1,86.9,56834676.0,83.32000000000001,84.15981231144767,64.82325082332292,4.063052078428143,2.289028733014689,1,1.0,-0.015855039637599044,1.2001286262467412
311.0,86.0,87.2,85.8,86.8,32202088.0,84.07000000000001,84.41125875797646,64.40247197372007,3.773502759784236,2.2255266806564973,1,1.0,-0.0011507479861910808,1.1987475806469174
312.0,87.4,87.8,86.5,87.4,31649333.0,84.845,84.69590078102631,65.83543480902154,3.551508247914697,2.159417632038176,1,1.0,0.00691244239631339,1.2070338542458594
313.0,87.5,88.8,87.4,87.8,33405276.0,85.64500000000001,84.99152927807143,66.79508055305041,3.3690167272429505,2.10517351546402,1,1.0,0.004576659038901587,1.212558036645154
314.0,88.0,88.0,86.1,86.9,35517579.0,86.31500000000001,85.17328839444558,62.53860232643689,3.11585081529509,2.0905182643594475,1,1.0,-0.010250569476081939,1.2001286262467414
315.0,86.5,87.3,86.3,86.9,33606728.0,86.62000000000002,85.33773711878409,62.53860232643689,2.8819931826830043,2.012624102619487,1,1.0,0.0,1.2001286262467414
316.0,87.3,88.3,86.7,88.2,33772491.0,86.93000000000002,85.6103335836618,66.1519503806621,2.7696318673010865,1.9831509524323803,1,1.0,0.014959723820483273,1.2180822190444487
317.0,85.7,86.2,84.8,84.9,48477706.0,87.08000000000001,85.5426827661702,52.34855849090302,2.3867888781294795,2.0843544558300677,0,1.0,-0.03741496598639449,1.1725077142502687
318.0,85.3,87.3,85.3,86.6,31286229.0,87.29,85.64337964558257,57.29243526757751,2.1952533295975485,2.1069005661279196,0,0.0,0.020023557126030544,1.1725077142502687
319.0,85.8,86.3,85.3,85.9,24225963.0,87.46000000000001,85.66781967933662,54.77250789949153,1.9643322778463386,2.049264811404497,0,0.0,-0.008083140877597983,1.1725077142502687
320.0,85.5,86.0,84.3,84.3,37492080.0,87.525,85.53755113844741,49.421747946232685,1.6333903452452887,2.0243173248756046,0,0.0,-0.0186263096623982,1.1725077142502687
321.0,85.0,85.6,83.1,83.7,26540533.0,87.52000000000001,85.36254626811909,47.54596551673464,1.3076279724638908,2.0582946588130615,0,0.0,-0.007117437722419906,1.1725077142502687
322.0,83.5,83.5,81.1,81.2,36817422.0,87.25500000000002,84.96611329020298,40.62684492213284,0.8380690995159199,2.096987897469272,0,0.0,-0.029868578255675016,1.1725077142502687
323.0,79.1,80.5,78.8,79.7,58917717.0,86.77500000000002,84.46457869113603,37.13498792370676,0.3409723289781539,2.1186316190786103,0,0.0,-0.018472906403940836,1.1725077142502687
324.0,78.1,78.4,77.5,77.8,73605827.0,86.17000000000002,83.82985691102783,33.23803050171007,-0.20394362889591378,2.1244436462872813,0,0.0,-0.023839397741530766,1.1725077142502687
325.0,78.1,78.3,75.9,75.9,62956947.0,85.37500000000003,83.07463244331089,29.863120166808134,-0.7801148935676707,2.1441262429810464,0,0.0,-0.024421593830334043,1.1725077142502687
326.0,76.6,77.1,74.6,74.7,50083428.0,84.53000000000003,82.27704840109081,27.933945431234662,-1.3183674240818135,2.169545797053829,0,0.0,-0.015810276679841917,1.1725077142502687
327.0,75.3,76.1,74.7,75.0,31140335.0,83.83500000000002,81.5839961724155,29.165924435178166,-1.701119493013607,2.114578240121412,0,0.0,0.004016064257028162,1.1725077142502687
328.0,75.3,75.4,74.6,75.0,36661660.0,83.19500000000002,80.95694891789974,29.165924435178166,-1.9816104929685565,2.020679794398455,0,0.0,0.0,1.1725077142502687
329.0,75.1,75.3,74.0,74.0,30618177.0,82.48000000000003,80.29438235429024,27.35790338026271,-2.2585580229279145,1.9692026662271365,0,0.0,-0.013333333333333308,1.1725077142502687
330.0,72.7,72.8,71.5,71.5,63692307.0,81.71000000000002,79.45682213007211,23.444972649043898,-2.649231352406872,2.0071167614966265,0,0.0,-0.03378378378378377,1.1725077142502687
331.0,71.5,72.2,71.1,71.4,40844359.0,80.94000000000003,78.68950573673192,23.301408435712712,-2.933100982598006,1.942322707104011,0,0.0,-0.0013986013986013734,1.1725077142502687
332.0,71.6,71.9,71.1,71.4,25409320.0,80.14000000000003,77.9952670951384,23.301408435712716,-3.1220803112936437,1.860728228025154,0,0.0,0.0,1.1725077142502687
