index,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI_14,MACD,ATR_14,signal,pos,ret,equity
247.0,229.5,229.5,220.5,220.5,4284014.0,229.45,227.7027356982262,42.68457401502721,-2.268658866448675,6.2445169568277725,0,0.0,0.0,1.0
248.0,224.0,226.0,221.0,223.5,3718829.0,228.4,227.302475155538,45.69249406801562,-2.305769656491435,6.191337174197217,0,0.0,0.013605442176870763,1.0
249.0,218.5,218.5,213.5,217.0,6492944.0,227.775,226.32128704548674,40.7076908621528,-2.8270870030321475,6.463384518897416,0,0.0,-0.029082774049216997,1.0
250.0,221.0,221.5,217.5,219.0,7008819.0,227.05,225.62402161258325,42.77630906633384,-3.043764844304434,6.3231427675476,0,0.0,0.009216589861751112,1.0
251.0,221.0,222.5,218.5,222.0,4626012.0,226.7,225.27887669709912,45.829279060469965,-2.939523667588361,6.1572039984370575,0,0.0,0.013698630136986356,1.0
252.0,225.5,231.5,224.0,226.0,8817353.0,226.6,225.3475551068992,49.683861951872856,-2.5052660656872945,6.395975141405839,0,0.0,0.018018018018018056,1.0
253.0,226.0,228.0,223.0,226.0,2881535.0,226.25,225.40969271576594,49.683861951872856,-2.136485710172934,6.296262631305423,0,0.0,0.0,1.0
254.0,227.0,229.0,226.0,227.5,2023139.0,225.75,225.6087695999787,51.194236031001886,-1.7035496970471797,6.060815300497892,1,0.0,0.006637168141592875,1.0
255.0,231.5,234.0,230.0,231.5,4203075.0,225.525,226.16983916188548,55.0676159905731,-1.025852824119056,6.092185636176614,1,1.0,0.01758241758241752,1.0175824175824175
256.0,233.5,233.5,231.5,233.0,4945299.0,225.425,226.82033067027734,56.4629990507044,-0.363544985510174,5.799886662163999,1,1.0,0.00647948164146861,1.024175824175824
257.0,233.0,238.0,232.0,237.0,4464761.0,225.55,227.7898229873938,60.02787662135126,0.47858844913218945,5.8141804720094274,1,1.0,0.01716738197424883,1.0417582417582416
258.0,237.5,239.0,234.5,237.0,3010704.0,225.6,228.6669827028801,60.02787662135126,1.1329256022094683,5.720310438294469,1,1.0,0.0,1.0417582417582416
259.0,239.5,244.5,239.0,244.0,6656676.0,226.55,230.12727006451055,65.72404804696555,2.1910766412049725,5.847431121273435,1,1.0,0.029535864978903037,1.0725274725274725
260.0,247.0,249.0,243.5,244.5,4439388.0,227.6,231.49610148693813,66.09570071287544,3.0350288610310088,5.822614612611047,1,1.0,0.002049180327868827,1.0747252747252747
261.0,246.5,248.0,241.0,242.0,4435260.0,228.55,232.49647277389641,62.44957291006854,3.462227564757626,5.906713568853115,1,1.0,-0.010224948875255602,1.0637362637362637
262.0,240.5,241.0,237.0,241.0,3064991.0,229.35,233.30633250971582,61.00002242506963,3.6776997393040176,5.841948313935035,1,1.0,-0.004132231404958664,1.0593406593406594
263.0,242.5,248.0,242.0,244.5,6357578.0,230.525,234.37239608021906,64.13760982305243,4.083808141136046,5.9246662915111035,1,1.0,0.014522821576763434,1.0747252747252747
264.0,246.5,249.5,245.0,248.0,6402195.0,231.925,235.6702631201982,66.99697671268208,4.634647394524251,5.858618699260311,1,1.0,0.014314928425357865,1.09010989010989
265.0,247.5,249.0,246.5,248.5,4014061.0,233.1,236.89214282303647,67.39689954370377,5.0532861555033435,5.6187173635988605,1,1.0,0.002016129032258007,1.0923076923076922
266.0,245.0,248.0,244.0,245.5,4277832.0,233.9,237.71193874465203,62.5029559142154,5.084375940823122,5.538808980484656,1,1.0,-0.012072434607645843,1.079120879120879
267.0,245.5,245.5,241.5,243.0,5074048.0,235.025,238.21556362611375,58.6790635744203,4.851362229141216,5.428894053307181,1,1.0,-0.010183299389002087,1.0681318681318681
268.0,252.5,259.5,249.5,259.5,19458668.0,236.825,240.2426528045791,71.2017964300943,5.929754765810458,6.219687335213811,1,1.0,0.06790123456790131,1.1406593406593408
269.0,257.0,259.5,256.0,257.5,6519205.0,238.85,241.88620968033348,68.49222280334922,6.547529490940946,6.025423954127111,1,1.0,-0.0077071290944122905,1.131868131868132
270.0,259.5,261.5,256.5,259.0,5523900.0,240.85,243.51609447268268,69.43178604292305,7.076583426687733,5.952179385975174,1,1.0,0.005825242718446644,1.1384615384615386
271.0,257.0,259.0,255.5,255.5,3051493.0,242.525,244.65741880861768,64.59176892153606,7.131237268920245,5.777023715548375,1,1.0,-0.013513513513513487,1.1230769230769233
272.0,254.5,258.0,250.5,252.0,4364578.0,243.825,245.356712255416,60.08138819390114,6.813587290396782,5.900093450152062,1,1.0,-0.013698630136986356,1.1076923076923078
273.0,254.5,254.5,251.0,253.5,3795721.0,245.2,246.13226346918592,61.32774786275028,6.606726625851081,5.728658203712629,1,1.0,0.005952380952380931,1.1142857142857143
274.0,252.0,252.5,249.0,250.0,3647988.0,246.325,246.50061932926346,56.866218312809494,6.090163693505019,5.640896903447441,1,1.0,-0.013806706114398382,1.098901098901099
275.0,251.5,258.0,251.5,255.5,8261067.0,247.525,247.35770320266693,61.5944628508269,6.054792009262314,5.80940426748691,1,1.0,0.02200000000000002,1.123076923076923
276.0,254.0,259.5,253.5,259.0,6240313.0,248.825,248.4664933738415,64.27800336928969,6.237280951701649,5.823018248380701,1,1.0,0.013698630136986356,1.1384615384615386
277.0,260.0,271.0,259.5,264.0,16461969.0,250.175,249.94587495728516,67.74532138189349,6.708036892909661,6.264231230639223,1,1.0,0.019305019305019266,1.1604395604395605
278.0,271.0,282.5,270.5,282.5,20311509.0,252.45,253.0462678184961,76.74102188751404,8.47620138368049,7.138214714164993,1,1.0,0.07007575757575757,1.2417582417582418
279.0,283.5,293.0,276.5,276.5,15256458.0,254.075,255.27995659768695,69.92917498010651,9.286288077205427,7.806913663153209,1,1.0,-0.0212389380530974,1.2153846153846153
280.0,280.0,282.0,274.0,280.0,9345510.0,255.85,257.6342464455263,71.51742208476342,10.094347018545989,7.82070554435655,1,1.0,0.012658227848101333,1.2307692307692308
281.0,280.0,283.5,277.0,277.0,7996170.0,257.6,259.4786039269047,68.19274992601994,10.373090097732558,7.726369434045368,1,1.0,-0.010714285714285676,1.2175824175824177
282.0,275.5,279.0,272.0,273.0,5726149.0,259.2,260.7663559338662,63.925624813496704,10.154178378032725,7.674485903042127,1,1.0,-0.014440433212996373,1.2000000000000002
283.0,274.0,281.5,274.0,280.0,9173054.0,260.975,262.5981315592123,67.73106215243436,10.425353772820245,7.733451195681975,1,1.0,0.02564102564102555,1.2307692307692308
284.0,277.5,279.0,272.5,274.0,4456436.0,262.275,263.68402379166827,61.7210297392933,10.040373198675809,7.71677611027612,1,1.0,-0.021428571428571463,1.2043956043956043
285.0,270.0,271.5,266.0,267.5,7692720.0,263.225,264.04745009722365,55.93090929896748,9.105811515814139,7.7370063881135405,1,1.0,-0.02372262773722633,1.1758241758241756
