index,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI_14,MACD,ATR_14,signal,pos,ret,equity
247.0,100.0,100.5,97.6,97.6,7092649.0,98.87999999999997,98.87310149867999,44.32346250991891,-0.7242632640637368,1.795345816623316,0,0.0,0.0,1.0
248.0,97.6,97.9,96.0,96.0,6817026.0,98.62999999999997,98.59947278451999,39.97895532447054,-0.8689936445417317,1.8028211154359366,0,0.0,-0.016393442622950727,1.0
249.0,95.5,96.3,94.8,95.3,9573274.0,98.39499999999997,98.28523728123237,38.21416173253878,-1.028323787143691,1.7811910357619412,0,0.0,-0.007291666666666696,1.0
250.0,96.7,99.5,96.7,99.5,7558441.0,98.34499999999997,98.40092896873405,51.92631905068185,-0.8063935708102434,1.9539631046360884,1,0.0,0.044071353620146914,1.0
251.0,99.9,102.5,99.4,102.0,12744229.0,98.46999999999997,98.74369763837842,57.913652942037395,-0.4238967509386242,2.0358228828763676,1,1.0,0.025125628140703515,1.0251256281407035
252.0,102.0,103.5,99.8,102.5,17073063.0,98.66999999999997,99.10144072043762,59.01312842851326,-0.07950298322224114,2.1546926769566275,1,1.0,0.004901960784313708,1.0301507537688441
253.0,100.5,101.5,100.0,100.5,12150789.0,98.74499999999998,99.2346368423007,53.04382287845115,0.0316830511221724,2.17935748574544,1,1.0,-0.019512195121951237,1.0100502512562812
254.0,101.0,101.5,100.5,101.5,7005486.0,98.86499999999998,99.45038571446254,55.4692586815997,0.19820563585216178,2.0951176653350516,1,1.0,0.00995024875621886,1.0201005025125627
255.0,101.0,102.0,100.5,101.5,5241911.0,98.97999999999998,99.64558707498992,55.4692586815997,0.3264132947049774,2.052609260668262,1,1.0,0.0,1.0201005025125627
256.0,102.0,102.5,101.0,101.5,7329424.0,99.08999999999997,99.82219782975278,55.46925868159971,0.4231410810460119,2.0131371706205288,1,1.0,0.0,1.0201005025125627
257.0,101.5,102.0,101.0,101.0,5541046.0,99.23999999999998,99.93436946501443,53.73591085108058,0.4542167987656711,1.9407702298619196,1,1.0,-0.0049261083743842304,1.015075376884422
258.0,101.0,102.5,101.0,101.5,6713953.0,99.34999999999998,100.08347713501306,55.24212761359314,0.5132736511242086,1.9092866420146397,1,1.0,0.004950495049504955,1.0201005025125627
259.0,102.0,103.0,101.5,102.5,5372356.0,99.49499999999998,100.31362216977372,58.17500582104363,0.633466072190032,1.8800518818707368,1,1.0,0.009852216748768461,1.0301507537688441
260.0,103.0,103.5,102.0,102.5,6273578.0,99.68999999999998,100.52184862979527,58.17500582104361,0.7204149368747466,1.8529053188799698,1,1.0,0.0,1.0301507537688441
261.0,102.5,103.0,102.0,103.0,3884632.0,99.92499999999998,100.75786304600524,59.70610463571461,0.8202134498115043,1.7919835103885435,1,1.0,0.004878048780487809,1.0351758793969847
262.0,102.5,103.0,101.0,101.0,4427465.0,100.05999999999999,100.78092370829046,51.57335520419644,0.729511846558978,1.806841831075076,1,1.0,-0.01941747572815533,1.0150753768844218
