index,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI_14,MACD,ATR_14,signal,pos,ret,equity
247.0,47.2,47.25,45.9,45.9,12388695.0,47.21750000000003,47.2275130407685,32.937665741534275,-0.7498954533409048,0.6542339597290844,0,0.0,0.0,1.0
248.0,45.8,45.85,45.15,45.15,17509748.0,47.05500000000003,47.029654655933406,28.57355192351905,-0.8242870862010889,0.6610743911770068,0,0.0,-0.016339869281045805,1.0
249.0,44.7,44.95,44.3,44.55,16109879.0,46.870000000000026,46.79349706965403,25.646042639085632,-0.9210407918755834,0.6745690775215064,0,0.0,-0.013289036544850585,1.0
250.0,45.1,45.55,44.95,45.2,18144219.0,46.72250000000003,46.64173544397269,33.58473137444237,-0.934496934020828,0.6978141434128274,0,0.0,0.014590347923681302,1.0
251.0,45.55,45.6,45.1,45.15,7596516.0,46.60000000000003,46.499665401689576,33.29028680156931,-0.9383785618095999,0.6836845617404826,0,0.0,-0.0011061946902656272,1.0
252.0,45.6,46.1,45.35,45.95,25489207.0,46.51750000000003,46.447316315814376,42.04526843932673,-0.8669082865807525,0.7027070930447341,0,0.0,0.017718715393134188,1.0
253.0,45.95,46.0,45.8,45.85,12154327.0,46.43500000000003,46.390429047641575,41.315353363140666,-0.8090109679646389,0.666799443541539,0,0.0,-0.0021762785636562088,1.0
254.0,45.8,46.0,45.5,45.55,14953513.0,46.300000000000026,46.31038818596142,39.121169715554025,-0.7783619466219349,0.6548851975742862,0,0.0,-0.0065430752453654595,1.0
255.0,45.15,45.15,44.4,44.4,23814687.0,46.14250000000003,46.1284464539651,32.086481312692136,-0.8372168507366595,0.6902505406046943,0,0.0,-0.02524698133918768,1.0
256.0,44.4,44.4,43.7,43.75,39391266.0,45.94500000000003,45.901927744063656,28.92095542511096,-0.9256391619292614,0.6909469305615016,0,0.0,-0.014639639639639657,1.0
257.0,43.75,43.85,43.35,43.6,33047249.0,45.76500000000003,45.68269653034331,28.228838654158363,-0.9963331189954943,0.677307864092823,0,0.0,-0.0034285714285714475,1.0
258.0,43.55,43.95,43.5,43.8,24781401.0,45.59250000000002,45.50339209888204,30.613173159720798,-1.0244114828622557,0.6610715880861929,0,0.0,0.004587155963302614,1.0
259.0,43.9,43.9,43.35,43.5,24994401.0,45.417500000000025,45.312592851369466,29.053983867441914,-1.058667619990203,0.6531379032228932,0,0.0,-0.006849315068493067,1.0
260.0,43.65,44.0,43.6,43.8,16859113.0,45.26000000000002,45.16853638933428,32.74301704077619,-1.049510261671756,0.6421994815641152,0,0.0,0.006896551724137945,1.0
261.0,43.9,44.3,43.9,44.2,18078066.0,45.12750000000002,45.0762948284453,37.41577059430401,-0.998466630377564,0.632042375738107,0,0.0,0.009132420091324311,1.0
262.0,43.8,44.05,43.75,43.75,16316761.0,44.99000000000002,44.94998103526003,34.51088645443618,-0.9829940801570132,0.6190393488996709,0,0.0,-0.010180995475113197,1.0
263.0,43.8,43.9,43.5,43.55,16917410.0,44.86750000000002,44.81664950809241,33.27440780561262,-0.9756239159653362,0.6033936811211229,0,0.0,-0.004571428571428671,1.0
264.0,43.55,43.8,43.5,43.5,21646449.0,44.74250000000002,44.691254316845516,32.95650355941941,-0.9627199535249602,0.5817227038981854,0,0.0,-0.0011481056257175437,1.0
265.0,43.6,43.8,43.35,43.8,26722390.0,44.59750000000001,44.60637295333642,36.854693556850684,-0.9177072199488805,0.5723139393340289,0,0.0,0.006896551724137945,1.0
266.0,43.7,43.9,43.55,43.9,17247552.0,44.44250000000001,44.53909933873295,38.14573279571355,-0.8640054233300276,0.5564343722387411,0,0.0,0.0022831050228311334,1.0
267.0,43.85,43.9,43.6,43.6,28615674.0,44.327500000000015,44.44966130647267,35.78215042482687,-0.8360167744311511,0.5381176313645452,0,0.0,-0.006833712984054552,1.0
268.0,43.85,44.0,43.55,43.55,22238946.0,44.24750000000002,44.3639792772848,35.388580991522694,-0.8085496931066132,0.5318235148385064,0,0.0,-0.0011467889908257645,1.0
